"date","season","hour","is.holiday","weekday","is.workingday","weathersit","temp","atemp","hum","windspeed","casual","registered"
"13073","2012-07-03",3,21,0,2,1,2,28.7,32.575,0.7,19.0012,36,160
"13074","2012-07-03",3,22,0,2,1,1,27.88,31.82,0.79,12.998,26,151
"13075","2012-07-03",3,23,0,2,1,1,27.06,30.305,0.83,0,19,152
"13076","2012-07-04",3,0,1,3,0,1,27.88,31.82,0.79,6.0032,19,140
"13077","2012-07-04",3,1,1,3,0,1,27.88,31.82,0.74,0,27,96
"13078","2012-07-04",3,2,1,3,0,1,27.06,30.305,0.83,8.9981,27,66
"13079","2012-07-04",3,3,1,3,0,1,27.88,31.82,0.74,12.998,9,23
"13080","2012-07-04",3,4,1,3,0,1,27.88,31.82,0.69,16.9979,5,11
"13081","2012-07-04",3,5,1,3,0,1,27.06,31.06,0.69,0,5,14
"13082","2012-07-04",3,6,1,3,0,1,27.06,31.06,0.69,0,9,23
"13083","2012-07-04",3,7,1,3,0,1,27.88,31.82,0.65,0,10,62
"13084","2012-07-04",3,8,1,3,0,1,28.7,32.575,0.61,7.0015,43,110
"13085","2012-07-04",3,9,1,3,0,1,31.16,34.85,0.52,0,90,203
"13086","2012-07-04",3,10,1,3,0,1,32.8,36.365,0.46,0,143,304
"13087","2012-07-04",3,11,1,3,0,1,33.62,37.88,0.46,8.9981,164,321
"13088","2012-07-04",3,12,1,3,0,1,35.26,39.395,0.41,15.0013,164,330
"13089","2012-07-04",3,13,1,3,0,1,36.9,40.91,0.35,0,177,322
"13090","2012-07-04",3,14,1,3,0,1,36.9,40.91,0.37,11.0014,190,357
"13091","2012-07-04",3,15,1,3,0,1,37.72,42.425,0.35,19.9995,155,299
"13092","2012-07-04",3,16,1,3,0,1,37.72,42.425,0.35,16.9979,163,226
"13093","2012-07-04",3,17,1,3,0,1,37.72,42.425,0.35,19.9995,161,253
"13094","2012-07-04",3,18,1,3,0,1,36.9,42.425,0.42,12.998,159,271
"13095","2012-07-04",3,19,1,3,0,1,35.26,40.15,0.47,15.0013,177,255
"13096","2012-07-04",3,20,1,3,0,1,35.26,40.15,0.47,15.0013,237,314
"13097","2012-07-04",3,21,1,3,0,1,34.44,40.15,0.53,8.9981,222,362
"13098","2012-07-04",3,22,1,3,0,1,33.62,39.395,0.56,15.0013,175,327
"13099","2012-07-04",3,23,1,3,0,2,31.98,34.85,0.43,6.0032,31,152
"13100","2012-07-05",3,0,0,4,1,1,30.34,33.335,0.51,7.0015,17,71
"13101","2012-07-05",3,1,0,4,1,1,30.34,33.335,0.51,19.0012,6,24
"13102","2012-07-05",3,2,0,4,1,1,30.34,33.335,0.51,0,4,14
"13103","2012-07-05",3,3,0,4,1,1,29.52,33.335,0.54,12.998,2,5
"13104","2012-07-05",3,4,0,4,1,1,29.52,33.335,0.58,0,0,7
"13105","2012-07-05",3,5,0,4,1,1,29.52,34.09,0.62,0,1,28
"13106","2012-07-05",3,6,0,4,1,1,29.52,33.335,0.58,0,3,130
"13107","2012-07-05",3,7,0,4,1,1,31.16,34.85,0.55,0,27,316
"13108","2012-07-05",3,8,0,4,1,1,32.8,37.12,0.49,8.9981,36,514
"13109","2012-07-05",3,9,0,4,1,1,34.44,39.395,0.49,19.9995,47,246
"13110","2012-07-05",3,10,0,4,1,1,35.26,39.395,0.44,23.9994,69,117
"13111","2012-07-05",3,11,0,4,1,1,36.9,40.91,0.35,19.9995,107,137
"13112","2012-07-05",3,12,0,4,1,1,36.9,40.91,0.35,23.9994,88,188
"13113","2012-07-05",3,13,0,4,1,1,37.72,41.665,0.33,15.0013,129,181
"13114","2012-07-05",3,14,0,4,1,1,37.72,41.665,0.33,22.0028,87,154
"13115","2012-07-05",3,15,0,4,1,1,37.72,41.665,0.33,23.9994,71,183
"13116","2012-07-05",3,16,0,4,1,1,37.72,41.665,0.33,16.9979,109,324
"13117","2012-07-05",3,17,0,4,1,1,37.72,42.425,0.35,11.0014,114,575
"13118","2012-07-05",3,18,0,4,1,2,36.9,41.665,0.39,22.0028,96,511
"13119","2012-07-05",3,19,0,4,1,2,36.08,40.15,0.39,16.9979,128,375
"13120","2012-07-05",3,20,0,4,1,2,35.26,39.395,0.41,15.0013,78,243
"13121","2012-07-05",3,21,0,4,1,1,34.44,38.635,0.47,12.998,91,232
"13122","2012-07-05",3,22,0,4,1,1,33.62,40.15,0.59,8.9981,63,162
"13123","2012-07-05",3,23,0,4,1,1,32.8,37.88,0.55,11.0014,32,99
"13124","2012-07-06",3,0,0,5,1,1,31.98,37.12,0.62,8.9981,39,63
"13125","2012-07-06",3,1,0,5,1,1,31.98,36.365,0.55,15.0013,7,22
"13126","2012-07-06",3,2,0,5,1,1,31.16,35.605,0.62,8.9981,4,13
"13127","2012-07-06",3,3,0,5,1,2,30.34,34.85,0.7,12.998,1,6
"13128","2012-07-06",3,4,0,5,1,1,30.34,34.85,0.66,15.0013,2,4
"13129","2012-07-06",3,5,0,5,1,1,30.34,34.85,0.66,12.998,4,31
"13130","2012-07-06",3,6,0,5,1,1,30.34,34.85,0.66,12.998,4,127
"13131","2012-07-06",3,7,0,5,1,1,31.98,34.85,0.46,8.9981,20,333
"13132","2012-07-06",3,8,0,5,1,1,32.8,35.605,0.41,11.0014,28,557
"13133","2012-07-06",3,9,0,5,1,1,33.62,36.365,0.36,8.9981,55,249
"13134","2012-07-06",3,10,0,5,1,1,35.26,37.12,0.3,0,80,130
"13135","2012-07-06",3,11,0,5,1,1,34.44,36.365,0.32,6.0032,92,141
"13136","2012-07-06",3,12,0,5,1,1,36.08,37.88,0.28,7.0015,111,220
"13137","2012-07-06",3,13,0,5,1,1,36.9,39.395,0.27,7.0015,99,194
"13138","2012-07-06",3,14,0,5,1,1,36.9,40.15,0.31,11.0014,91,184
"13139","2012-07-06",3,15,0,5,1,1,37.72,40.91,0.29,12.998,79,206
"13140","2012-07-06",3,16,0,5,1,1,37.72,40.91,0.29,7.0015,69,300
"13141","2012-07-06",3,17,0,5,1,1,37.72,40.91,0.29,0,90,486
"13142","2012-07-06",3,18,0,5,1,1,36.9,40.15,0.33,16.9979,106,454
"13143","2012-07-06",3,19,0,5,1,1,36.08,39.395,0.35,15.0013,112,306
"13144","2012-07-06",3,20,0,5,1,1,35.26,38.635,0.39,7.0015,91,245
"13145","2012-07-06",3,21,0,5,1,1,33.62,38.635,0.52,8.9981,77,223
"13146","2012-07-06",3,22,0,5,1,1,32.8,37.88,0.55,12.998,78,210
"13147","2012-07-06",3,23,0,5,1,1,32.8,39.395,0.63,7.0015,27,137
"13148","2012-07-07",3,0,0,6,0,1,31.98,37.88,0.66,8.9981,35,115
"13149","2012-07-07",3,1,0,6,0,1,31.16,36.365,0.7,11.0014,16,55
"13150","2012-07-07",3,2,0,6,0,1,31.16,37.12,0.72,11.0014,11,47
"13151","2012-07-07",3,3,0,6,0,1,30.34,35.605,0.74,8.9981,12,19
"13152","2012-07-07",3,4,0,6,0,1,30.34,35.605,0.74,11.0014,3,13
"13153","2012-07-07",3,5,0,6,0,1,30.34,35.605,0.74,12.998,2,12
"13154","2012-07-07",3,6,0,6,0,1,30.34,35.605,0.74,7.0015,4,27
"13155","2012-07-07",3,7,0,6,0,1,31.98,37.88,0.66,7.0015,8,63
"13156","2012-07-07",3,8,0,6,0,1,33.62,41.665,0.63,12.998,32,120
"13157","2012-07-07",3,9,0,6,0,1,34.44,41.665,0.59,11.0014,69,187
"13158","2012-07-07",3,10,0,6,0,1,37.72,43.18,0.37,15.0013,100,225
"13159","2012-07-07",3,11,0,6,0,1,38.54,43.94,0.38,12.998,122,245
"13160","2012-07-07",3,12,0,6,0,1,39.36,43.18,0.31,23.9994,124,218
"13161","2012-07-07",3,13,0,6,0,2,39.36,43.18,0.31,16.9979,116,244
"13162","2012-07-07",3,14,0,6,0,2,39.36,43.18,0.3,8.9981,105,203
"13163","2012-07-07",3,15,0,6,0,1,39.36,42.425,0.26,0,113,193
"13164","2012-07-07",3,16,0,6,0,1,41,43.18,0.19,11.0014,102,192
"13165","2012-07-07",3,17,0,6,0,1,39.36,42.425,0.26,8.9981,103,176
"13166","2012-07-07",3,18,0,6,0,1,38.54,41.665,0.29,6.0032,83,194
"13167","2012-07-07",3,19,0,6,0,1,37.72,41.665,0.33,8.9981,68,219
"13168","2012-07-07",3,20,0,6,0,1,36.9,40.91,0.37,11.0014,79,197
"13169","2012-07-07",3,21,0,6,0,1,36.08,39.395,0.37,12.998,51,150
"13170","2012-07-07",3,22,0,6,0,1,34.44,41.665,0.59,12.998,56,164
"13171","2012-07-07",3,23,0,6,0,1,34.44,40.91,0.56,11.0014,34,114
"13172","2012-07-08",3,0,0,0,0,1,33.62,39.395,0.56,8.9981,22,125
"13173","2012-07-08",3,1,0,0,0,1,33.62,39.395,0.56,7.0015,25,99
"13174","2012-07-08",3,2,0,0,0,1,33.62,38.635,0.52,7.0015,11,59
"13175","2012-07-08",3,3,0,0,0,1,32.8,38.635,0.59,7.0015,1,34
"13176","2012-07-08",3,4,0,0,0,1,31.98,37.88,0.66,7.0015,2,11
"13177","2012-07-08",3,5,0,0,0,1,31.98,37.12,0.62,0,1,5
"13178","2012-07-08",3,6,0,0,0,1,31.98,38.635,0.7,8.9981,5,16
"13179","2012-07-08",3,7,0,0,0,1,32.8,40.15,0.66,0,19,33
"13180","2012-07-08",3,8,0,0,0,1,34.44,40.15,0.53,8.9981,35,95
"13181","2012-07-08",3,9,0,0,0,1,35.26,40.91,0.5,7.0015,70,172
"13182","2012-07-08",3,10,0,0,0,1,36.9,43.18,0.45,0,85,234
"13183","2012-07-08",3,11,0,0,0,1,37.72,44.695,0.42,19.9995,120,269
"13184","2012-07-08",3,12,0,0,0,1,37.72,44.695,0.42,12.998,105,271
"13185","2012-07-08",3,13,0,0,0,1,38.54,43.94,0.38,16.9979,118,219
"13186","2012-07-08",3,14,0,0,0,1,39.36,45.455,0.36,11.0014,77,235
"13187","2012-07-08",3,15,0,0,0,3,37.72,44.695,0.42,19.0012,80,218
"13188","2012-07-08",3,16,0,0,0,2,32.8,40.15,0.66,15.0013,65,226
"13189","2012-07-08",3,17,0,0,0,1,31.98,37.12,0.59,0,68,202
"13190","2012-07-08",3,18,0,0,0,1,31.98,37.12,0.62,7.0015,54,199
"13191","2012-07-08",3,19,0,0,0,1,31.98,37.12,0.62,11.0014,66,184
"13192","2012-07-08",3,20,0,0,0,1,31.16,36.365,0.7,6.0032,79,206
"13193","2012-07-08",3,21,0,0,0,1,31.16,36.365,0.7,8.9981,58,149
"13194","2012-07-08",3,22,0,0,0,3,30.34,34.85,0.7,6.0032,12,110
"13195","2012-07-08",3,23,0,0,0,3,27.88,31.82,0.83,6.0032,25,98
"13196","2012-07-09",3,0,0,1,1,2,27.88,31.82,0.89,6.0032,6,33
"13197","2012-07-09",3,1,0,1,1,3,28.7,33.335,0.89,7.0015,5,13
"13198","2012-07-09",3,2,0,1,1,3,28.7,33.335,0.89,12.998,1,4
"13199","2012-07-09",3,3,0,1,1,3,28.7,33.335,0.89,12.998,0,5
"13200","2012-07-09",3,4,0,1,1,3,27.06,29.545,0.89,26.0027,1,1
"13201","2012-07-09",3,5,0,1,1,2,27.06,30.305,0.83,15.0013,1,27
"13202","2012-07-09",3,6,0,1,1,3,26.24,28.79,0.89,16.9979,6,86
"13203","2012-07-09",3,7,0,1,1,3,27.06,30.305,0.83,15.0013,7,223
"13204","2012-07-09",3,8,0,1,1,2,27.06,30.305,0.83,11.0014,26,429
"13205","2012-07-09",3,9,0,1,1,2,27.06,30.305,0.83,11.0014,38,325
"13206","2012-07-09",3,10,0,1,1,2,27.06,30.305,0.83,12.998,58,117
"13207","2012-07-09",3,11,0,1,1,2,29.52,34.09,0.62,8.9981,72,144
"13208","2012-07-09",3,12,0,1,1,2,30.34,34.09,0.58,8.9981,61,205
"13209","2012-07-09",3,13,0,1,1,2,31.16,34.85,0.55,16.9979,67,188
"13210","2012-07-09",3,14,0,1,1,2,30.34,34.09,0.55,16.9979,58,184
"13211","2012-07-09",3,15,0,1,1,2,31.16,34.09,0.45,15.0013,66,214
"13212","2012-07-09",3,16,0,1,1,1,31.98,34.85,0.4,19.0012,88,325
"13213","2012-07-09",3,17,0,1,1,1,31.98,34.85,0.4,11.0014,108,741
"13214","2012-07-09",3,18,0,1,1,1,31.16,34.09,0.48,8.9981,82,790
"13215","2012-07-09",3,19,0,1,1,1,30.34,34.09,0.55,11.0014,88,543
"13216","2012-07-09",3,20,0,1,1,2,30.34,34.09,0.55,7.0015,69,378
"13217","2012-07-09",3,21,0,1,1,2,30.34,34.09,0.55,6.0032,33,298
"13218","2012-07-09",3,22,0,1,1,2,29.52,33.335,0.58,7.0015,35,189
"13219","2012-07-09",3,23,0,1,1,2,28.7,32.575,0.65,7.0015,22,109
"13220","2012-07-10",3,0,0,2,1,1,28.7,32.575,0.7,6.0032,16,53
"13221","2012-07-10",3,1,0,2,1,1,28.7,33.335,0.74,8.9981,0,15
"13222","2012-07-10",3,2,0,2,1,1,28.7,33.335,0.74,8.9981,1,15
"13223","2012-07-10",3,3,0,2,1,1,27.88,31.82,0.79,0,0,3
"13224","2012-07-10",3,4,0,2,1,1,27.88,31.82,0.79,8.9981,0,4
"13225","2012-07-10",3,5,0,2,1,1,27.06,30.305,0.83,8.9981,3,39
"13226","2012-07-10",3,6,0,2,1,2,27.88,31.82,0.79,7.0015,4,183
"13227","2012-07-10",3,7,0,2,1,2,28.7,33.335,0.74,7.0015,31,489
"13228","2012-07-10",3,8,0,2,1,1,29.52,34.85,0.74,8.9981,34,615
"13229","2012-07-10",3,9,0,2,1,1,30.34,34.85,0.66,8.9981,47,284
"13230","2012-07-10",3,10,0,2,1,1,31.16,35.605,0.62,12.998,56,134
"13231","2012-07-10",3,11,0,2,1,1,32.8,36.365,0.46,12.998,92,157
"13232","2012-07-10",3,12,0,2,1,1,32.8,35.605,0.41,8.9981,69,203
"13233","2012-07-10",3,13,0,2,1,1,33.62,36.365,0.38,12.998,77,203
"13234","2012-07-10",3,14,0,2,1,1,33.62,36.365,0.38,11.0014,71,171
"13235","2012-07-10",3,15,0,2,1,1,32.8,35.605,0.41,15.0013,77,188
"13236","2012-07-10",3,16,0,2,1,1,32.8,36.365,0.43,15.0013,89,346
"13237","2012-07-10",3,17,0,2,1,1,31.98,35.605,0.49,12.998,103,769
"13238","2012-07-10",3,18,0,2,1,3,28.7,33.335,0.74,15.0013,70,749
"13239","2012-07-10",3,19,0,2,1,3,28.7,33.335,0.74,15.0013,55,359
"13240","2012-07-10",3,20,0,2,1,3,26.24,28.79,0.83,15.0013,9,75
"13241","2012-07-10",3,21,0,2,1,3,26.24,28.79,0.89,7.0015,7,83
"13242","2012-07-10",3,22,0,2,1,2,26.24,28.79,0.83,8.9981,14,125
"13243","2012-07-10",3,23,0,2,1,2,26.24,28.79,0.89,7.0015,29,74
"13244","2012-07-11",3,0,0,3,1,2,27.06,30.305,0.83,8.9981,6,38
"13245","2012-07-11",3,1,0,3,1,1,26.24,28.79,0.89,0,3,11
"13246","2012-07-11",3,2,0,3,1,1,26.24,28.79,0.89,0,0,5
"13247","2012-07-11",3,3,0,3,1,1,26.24,28.79,0.89,8.9981,0,5
"13248","2012-07-11",3,4,0,3,1,1,26.24,28.79,0.89,8.9981,1,6
"13249","2012-07-11",3,5,0,3,1,1,26.24,28.79,0.89,0,5,36
"13250","2012-07-11",3,6,0,3,1,1,26.24,28.79,0.89,8.9981,17,168
"13251","2012-07-11",3,7,0,3,1,2,27.06,30.305,0.83,7.0015,26,471
"13252","2012-07-11",3,8,0,3,1,2,27.88,31.82,0.79,11.0014,30,644
"13253","2012-07-11",3,9,0,3,1,2,28.7,33.335,0.74,8.9981,30,298
"13254","2012-07-11",3,10,0,3,1,2,29.52,34.09,0.62,8.9981,47,148
"13255","2012-07-11",3,11,0,3,1,2,31.16,35.605,0.58,8.9981,56,173
"13256","2012-07-11",3,12,0,3,1,2,31.98,34.85,0.43,0,69,223
"13257","2012-07-11",3,13,0,3,1,2,32.8,35.605,0.42,11.0014,65,208
"13258","2012-07-11",3,14,0,3,1,1,32.8,35.605,0.41,15.0013,66,175
"13259","2012-07-11",3,15,0,3,1,1,32.8,35.605,0.41,16.9979,56,220
"13260","2012-07-11",3,16,0,3,1,1,32.8,35.605,0.38,12.998,53,358
"13261","2012-07-11",3,17,0,3,1,1,32.8,34.85,0.31,15.0013,90,740
"13262","2012-07-11",3,18,0,3,1,1,31.98,34.09,0.38,16.9979,79,735
"13263","2012-07-11",3,19,0,3,1,1,30.34,33.335,0.48,15.0013,73,560
"13264","2012-07-11",3,20,0,3,1,1,30.34,33.335,0.51,11.0014,73,410
"13265","2012-07-11",3,21,0,3,1,1,29.52,33.335,0.58,15.0013,69,322
"13266","2012-07-11",3,22,0,3,1,1,29.52,33.335,0.58,16.9979,41,203
"13267","2012-07-11",3,23,0,3,1,2,28.7,32.575,0.58,16.9979,20,132
"13268","2012-07-12",3,0,0,4,1,2,27.88,31.82,0.61,0,1,55
"13269","2012-07-12",3,1,0,4,1,2,27.06,31.06,0.61,0,0,21
"13270","2012-07-12",3,2,0,4,1,2,27.06,31.06,0.65,6.0032,0,9
"13271","2012-07-12",3,3,0,4,1,1,26.24,30.305,0.69,7.0015,0,10
"13272","2012-07-12",3,4,0,4,1,1,26.24,30.305,0.73,7.0015,0,5
"13273","2012-07-12",3,5,0,4,1,1,25.42,29.545,0.73,7.0015,4,40
"13274","2012-07-12",3,6,0,4,1,1,26.24,30.305,0.73,6.0032,7,171
"13275","2012-07-12",3,7,0,4,1,1,26.24,30.305,0.73,8.9981,32,480
"13276","2012-07-12",3,8,0,4,1,1,27.88,31.82,0.65,8.9981,49,653
"13277","2012-07-12",3,9,0,4,1,1,29.52,33.335,0.58,7.0015,42,285
"13278","2012-07-12",3,10,0,4,1,1,30.34,33.335,0.48,11.0014,69,145
"13279","2012-07-12",3,11,0,4,1,1,31.16,34.09,0.45,7.0015,49,166
"13280","2012-07-12",3,12,0,4,1,1,31.98,34.09,0.35,8.9981,71,221
"13281","2012-07-12",3,13,0,4,1,1,32.8,34.85,0.33,15.0013,52,225
"13282","2012-07-12",3,14,0,4,1,1,31.98,34.09,0.33,15.0013,42,167
"13283","2012-07-12",3,15,0,4,1,1,32.8,35.605,0.36,12.998,63,208
"13284","2012-07-12",3,16,0,4,1,1,32.8,35.605,0.36,12.998,69,370
"13285","2012-07-12",3,17,0,4,1,1,31.16,34.09,0.43,15.0013,91,704
"13286","2012-07-12",3,18,0,4,1,1,31.16,34.09,0.45,8.9981,86,739
"13287","2012-07-12",3,19,0,4,1,1,30.34,33.335,0.48,15.0013,97,532
"13288","2012-07-12",3,20,0,4,1,1,30.34,33.335,0.48,15.0013,75,439
"13289","2012-07-12",3,21,0,4,1,1,29.52,33.335,0.48,15.0013,44,329
"13290","2012-07-12",3,22,0,4,1,1,29.52,33.335,0.51,11.0014,56,262
"13291","2012-07-12",3,23,0,4,1,2,28.7,32.575,0.51,15.0013,33,178
"13292","2012-07-13",3,0,0,5,1,2,28.7,32.575,0.54,11.0014,19,76
"13293","2012-07-13",3,1,0,5,1,2,27.88,31.82,0.54,7.0015,17,42
"13294","2012-07-13",3,2,0,5,1,2,27.06,31.06,0.61,6.0032,2,15
"13295","2012-07-13",3,3,0,5,1,2,27.88,31.82,0.61,0,2,7
"13296","2012-07-13",3,4,0,5,1,2,27.06,31.06,0.61,0,0,11
"13297","2012-07-13",3,5,0,5,1,2,27.06,31.82,0.56,6.0032,4,30
"13298","2012-07-13",3,6,0,5,1,2,28.7,32.575,0.54,0,7,120
"13299","2012-07-13",3,7,0,5,1,2,28.7,32.575,0.54,0,27,353
"13300","2012-07-13",3,8,0,5,1,2,28.7,32.575,0.54,0,53,660
"13301","2012-07-13",3,9,0,5,1,2,29.52,33.335,0.51,0,70,344
"13302","2012-07-13",3,10,0,5,1,2,30.34,33.335,0.48,0,78,190
"13303","2012-07-13",3,11,0,5,1,2,31.16,34.09,0.45,8.9981,68,220
"13304","2012-07-13",3,12,0,5,1,2,31.16,34.09,0.4,7.0015,125,254
"13305","2012-07-13",3,13,0,5,1,2,32.8,35.605,0.38,8.9981,100,274
"13306","2012-07-13",3,14,0,5,1,2,32.8,35.605,0.38,0,120,249
"13307","2012-07-13",3,15,0,5,1,2,32.8,35.605,0.36,7.0015,92,261
"13308","2012-07-13",3,16,0,5,1,2,32.8,35.605,0.36,15.0013,111,381
"13309","2012-07-13",3,17,0,5,1,2,32.8,35.605,0.36,11.0014,138,697
"13310","2012-07-13",3,18,0,5,1,1,31.98,34.85,0.46,12.998,108,523
"13311","2012-07-13",3,19,0,5,1,1,30.34,33.335,0.51,11.0014,103,385
"13312","2012-07-13",3,20,0,5,1,1,30.34,33.335,0.48,8.9981,95,294
"13313","2012-07-13",3,21,0,5,1,1,29.52,33.335,0.54,0,76,223
"13314","2012-07-13",3,22,0,5,1,1,30.34,33.335,0.45,0,59,204
"13315","2012-07-13",3,23,0,5,1,2,29.52,32.575,0.45,8.9981,37,175
"13316","2012-07-14",3,0,0,6,0,2,29.52,33.335,0.48,6.0032,35,156
"13317","2012-07-14",3,1,0,6,0,2,28.7,32.575,0.51,7.0015,13,105
"13318","2012-07-14",3,2,0,6,0,2,28.7,32.575,0.54,7.0015,10,91
"13319","2012-07-14",3,3,0,6,0,2,28.7,32.575,0.54,7.0015,9,31
"13320","2012-07-14",3,4,0,6,0,3,27.06,31.06,0.61,7.0015,3,6
"13321","2012-07-14",3,5,0,6,0,2,26.24,30.305,0.73,7.0015,0,5
"13322","2012-07-14",3,6,0,6,0,2,26.24,29.545,0.78,6.0032,6,29
"13323","2012-07-14",3,7,0,6,0,1,26.24,29.545,0.78,19.0012,7,41
"13324","2012-07-14",3,8,0,6,0,1,25.42,29.545,0.78,19.0012,33,118
"13325","2012-07-14",3,9,0,6,0,1,27.06,31.06,0.74,12.998,82,200
"13326","2012-07-14",3,10,0,6,0,2,29.52,34.09,0.7,6.0032,123,278
"13327","2012-07-14",3,11,0,6,0,2,29.52,34.09,0.7,7.0015,143,296
"13328","2012-07-14",3,12,0,6,0,2,30.34,34.85,0.66,6.0032,181,318
"13329","2012-07-14",3,13,0,6,0,2,31.16,35.605,0.62,6.0032,219,372
"13330","2012-07-14",3,14,0,6,0,1,32.8,37.88,0.55,7.0015,269,363
"13331","2012-07-14",3,15,0,6,0,1,32.8,37.88,0.55,11.0014,243,317
"13332","2012-07-14",3,16,0,6,0,2,29.52,34.85,0.79,23.9994,226,340
"13333","2012-07-14",3,17,0,6,0,3,28.7,33.335,0.79,11.0014,199,259
"13334","2012-07-14",3,18,0,6,0,1,29.52,34.85,0.79,8.9981,108,243
"13335","2012-07-14",3,19,0,6,0,1,29.52,35.605,0.84,6.0032,156,275
"13336","2012-07-14",3,20,0,6,0,1,29.52,35.605,0.84,6.0032,101,255
"13337","2012-07-14",3,21,0,6,0,1,28.7,33.335,0.84,15.0013,69,200
"13338","2012-07-14",3,22,0,6,0,1,28.7,33.335,0.79,12.998,65,160
"13339","2012-07-14",3,23,0,6,0,2,27.88,31.82,0.83,6.0032,55,156
"13340","2012-07-15",3,0,0,0,0,1,27.88,31.82,0.89,11.0014,40,147
"13341","2012-07-15",3,1,0,0,0,2,27.88,31.82,0.89,8.9981,49,119
"13342","2012-07-15",3,2,0,0,0,2,27.88,31.82,0.89,11.0014,29,86
"13343","2012-07-15",3,3,0,0,0,2,27.88,31.82,0.89,11.0014,15,42
"13344","2012-07-15",3,4,0,0,0,2,27.88,31.82,0.89,7.0015,8,11
"13345","2012-07-15",3,5,0,0,0,1,27.88,31.82,0.89,8.9981,2,7
"13346","2012-07-15",3,6,0,0,0,1,27.88,31.82,0.83,8.9981,6,9
"13347","2012-07-15",3,7,0,0,0,1,28.7,33.335,0.79,6.0032,17,30
"13348","2012-07-15",3,8,0,0,0,2,28.7,33.335,0.84,8.9981,37,96
"13349","2012-07-15",3,9,0,0,0,2,29.52,34.85,0.79,0,58,163
"13350","2012-07-15",3,10,0,0,0,1,31.16,36.365,0.66,8.9981,141,241
"13351","2012-07-15",3,11,0,0,0,1,33.62,38.635,0.52,11.0014,170,281
"13352","2012-07-15",3,12,0,0,0,1,34.44,38.635,0.47,7.0015,153,336
"13353","2012-07-15",3,13,0,0,0,1,35.26,39.395,0.41,7.0015,171,309
"13354","2012-07-15",3,14,0,0,0,1,36.9,40.91,0.37,16.9979,162,314
"13355","2012-07-15",3,15,0,0,0,1,35.26,40.15,0.47,8.9981,182,307
"13356","2012-07-15",3,16,0,0,0,1,35.26,39.395,0.41,15.0013,152,343
"13357","2012-07-15",3,17,0,0,0,1,32.8,38.635,0.59,32.9975,122,314
"13358","2012-07-15",3,18,0,0,0,3,29.52,34.85,0.79,23.9994,84,228
"13359","2012-07-15",3,19,0,0,0,1,29.52,35.605,0.84,15.0013,109,203
"13360","2012-07-15",3,20,0,0,0,1,29.52,34.85,0.79,16.9979,95,199
"13361","2012-07-15",3,21,0,0,0,1,29.52,34.85,0.79,6.0032,59,164
"13362","2012-07-15",3,22,0,0,0,1,29.52,34.85,0.74,7.0015,34,96
"13363","2012-07-15",3,23,0,0,0,1,29.52,34.85,0.79,8.9981,25,66
"13364","2012-07-16",3,0,0,1,1,3,29.52,34.85,0.79,7.0015,11,32
"13365","2012-07-16",3,1,0,1,1,2,28.7,33.335,0.74,12.998,1,10
"13366","2012-07-16",3,2,0,1,1,1,28.7,33.335,0.74,7.0015,4,11
"13367","2012-07-16",3,3,0,1,1,1,27.88,31.82,0.79,6.0032,2,4
"13368","2012-07-16",3,4,0,1,1,1,27.88,31.82,0.79,7.0015,1,11
"13369","2012-07-16",3,5,0,1,1,1,27.06,30.305,0.78,7.0015,10,40
"13370","2012-07-16",3,6,0,1,1,1,27.88,31.82,0.79,8.9981,8,132
"13371","2012-07-16",3,7,0,1,1,1,29.52,34.09,0.7,6.0032,24,459
"13372","2012-07-16",3,8,0,1,1,1,30.34,34.85,0.66,7.0015,48,619
"13373","2012-07-16",3,9,0,1,1,1,31.16,35.605,0.62,11.0014,51,297
"13374","2012-07-16",3,10,0,1,1,1,32.8,38.635,0.59,0,69,117
"13375","2012-07-16",3,11,0,1,1,1,34.44,40.15,0.53,15.0013,57,125
"13376","2012-07-16",3,12,0,1,1,1,34.44,39.395,0.49,8.9981,79,158
"13377","2012-07-16",3,13,0,1,1,1,34.44,39.395,0.49,19.0012,63,176
"13378","2012-07-16",3,14,0,1,1,1,36.08,40.91,0.42,7.0015,53,159
"13379","2012-07-16",3,15,0,1,1,1,35.26,40.15,0.47,16.9979,61,176
"13380","2012-07-16",3,16,0,1,1,3,31.16,36.365,0.66,39.0007,77,309
"13381","2012-07-16",3,17,0,1,1,3,31.16,36.365,0.66,39.0007,86,669
"13382","2012-07-16",3,18,0,1,1,1,34.44,40.15,0.53,0,97,697
"13383","2012-07-16",3,19,0,1,1,1,32.8,39.395,0.63,8.9981,92,503
"13384","2012-07-16",3,20,0,1,1,1,32.8,38.635,0.59,8.9981,66,388
"13385","2012-07-16",3,21,0,1,1,1,31.16,36.365,0.66,8.9981,45,283
"13386","2012-07-16",3,22,0,1,1,1,31.16,35.605,0.62,6.0032,56,228
"13387","2012-07-16",3,23,0,1,1,1,30.34,35.605,0.74,6.0032,27,139
"13388","2012-07-17",3,0,0,2,1,1,29.52,35.605,0.84,7.0015,10,43
"13389","2012-07-17",3,1,0,2,1,1,30.34,34.85,0.7,0,4,21
"13390","2012-07-17",3,2,0,2,1,1,29.52,34.09,0.7,6.0032,1,6
"13391","2012-07-17",3,3,0,2,1,1,29.52,34.09,0.66,0,0,3
"13392","2012-07-17",3,4,0,2,1,1,29.52,34.09,0.62,0,0,7
